1.234566667,0.0163048143,0.5262021748,0.0662668336,0.0728935169,-0.3404603979,-0.7944075952
1.267933333,0.0167470349,0.5286343884,0.0430734418,0.0430734418,-0.1986018988,-0.652549096
1.3013,0.0191792486,0.5290766091,0.0695801752,0.0198800501,0.5958056964,-0.5674339966
1.334666667,0.021390352,0.5299610504,0.0762068586,0.0132533667,0.3120886981,0.0567433997
1.368033333,0.0242647863,0.5299610504,0.092773567,0.0165667084,0.1134867993,-0.9362660943
1.4014,0.0275814413,0.5310666021,0.0861468836,-0.0331334168,-0.170230199,-1.078124593
1.434766667,0.030013655,0.5277499471,0.0762068586,-0.0795202003,-0.3688320978,-0.4539471972
1.468133333,0.032666979,0.5257599541,0.0662668336,-0.0497001252,0.0567433997,-0.0283716998
1.5015,0.0344358617,0.5244332921,0.0728935169,-0.0762068586,-0.3404603979,-0.822779295
1.534866667,0.0375314064,0.5206744164,0.0563268085,-0.1159669587,-0.1986018988,-0.652549096
1.568233333,0.0381947374,0.5166944304,0.0430734418,-0.1159669587,-0.0283716998,-0.2553452984
1.6016,0.0404058408,0.5129355547,0.0662668336,-0.1292203255,0.6809207959,-0.822779295
1.634966667,0.0426169441,0.5080711273,0.082833542,-0.1722937673,0.0851150995,-0.7944075952
1.668333333,0.0459335991,0.5014378173,0.0795202003,-0.1888604757,-0.0567433997,-0.7092924957
1.7017,0.0479235921,0.4954678382,0.0695801752,-0.2087405257,-0.2553452984,-0.822779295
1.735066667,0.0505769161,0.4875078662,0.0695801752,-0.2518139675,-0.0851150995,-0.5106905969
1.768433333,0.0525669092,0.4786634528,0.0596401502,-0.2451872842,0,-0.3404603979
1.8018,0.0545569022,0.4711457014,0.0695801752,-0.2617539926,0.0851150995,0.0851150995
1.835166667,0.0572102262,0.4611957364,0.0695801752,-0.2584406509,0.5958056964,-1.191611393
1.868533333,0.0592002192,0.4538990953,0.0994002504,-0.3114541178,0.1134867993,-0.9646377941
1.9019,0.0638435362,0.4404113649,0.0960869087,-0.3611542429,-0.5618965785,-1.137797376
1.935266667,0.0656124189,0.4297980688,0.0450534517,-0.3563552819,-1.179491014,-0.1579095601
1.968633333,0.0668501032,0.4166305891,0.023234455,-0.3895120857,0.3907512385,-0.202888857
2.002,0.0671629315,0.403804629,0.060940577,-0.3656434619,0.7661662971,-0.4743224741
2.035366667,0.0709168711,0.3922299821,0.0937547338,-0.4078330922,0.5619664365,-0.8429496548
2.068733333,0.0734194974,0.3765885673,0.0843792605,-0.4453349857,-0.5619664365,-0.6823878158
2.1021,0.0765477804,0.362511294,0.0656283137,-0.4359595123,-0.481685517,0.6021068963
2.135466667,0.0777990936,0.3474955359,0.0421896302,-0.4172085655,0.0586639588,-1.510056516
2.168833333,0.079363235,0.3346695757,0.0713976684,-0.5077271506,0.5699982556,-2.651860652
2.2022,0.082563698,0.3136132107,0.0877329291,-0.6337214997,-0.0173867451,-0.5911679688
2.235566667,0.0852179458,0.2923792277,0.066289907,-0.5435772372,-0.7078063799,1.203207486
2.268933333,0.0869874444,0.2773384897,0.0397739442,-0.5170612744,0.1135263142,0.3405789426
2.3023,0.0878721937,0.2578740053,0.066289907,-0.5568352186,0.7946841995,-1.589368399
2.335666667,0.0914111909,0.2401790195,0.1060638512,-0.5966091628,0.4541052569,-1.702894713
2.369033333,0.0949501881,0.2180602872,0.0928058698,-0.6894150325,-0.5676315711,-0.4541052569
2.4024,0.0976044359,0.1941720563,0.066289907,-0.636383107,-0.5676315711,0.9082105137
2.435766667,0.0993739345,0.1755923212,0.0530319256,-0.5966091628,-0.6811578853,-0.3405789426
2.469133333,0.1011434331,0.1543583382,0.0265159628,-0.6761570511,0,-1.021736828
2.5025,0.1011434331,0.1304701073,0.0397739442,-0.6761570511,-0.1135263142,0.7946841995
2.535866667,0.103797681,0.1092361243,0.0397739442,-0.6098671442,0.7946841995,-1.362315771
2.569233333,0.103797681,0.0897716399,0.066289907,-0.7424469581,0.770205088,-1.551762807
2.6026,0.1082214274,0.0596901639,0.1178924564,-0.7800250491,-0.12576587,-1.096593241
2.635966667,0.1116650376,0.0377179682,0.0516025495,-0.7457200223,0,0
2.669333333,0.1116650376,0.0099257811,0,0,0,0
